#use gameland;
#﻿INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("#killallzombies", 36.56, 42, "Shooter", "Nov 12, 2014");
#INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("10 Second Ninja X", 209.38, 11, "Platform", "Jul 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sportsfriends", 195.89, 17, "Action, sport", "Oct 23, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Splasher", 116.83, 9, "Action, platform", "Sep 27, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Spy Chameleon", 26.78, 51, "Puzzle", "Jul 21, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Spyro Reignited Trilogy", 141.62, 49, "Platform", "Sep 21, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Square Heroes", 185.98, 26, "Shooter", "Mar 1, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Starbound", 24.62, 29, "Adventure, sandbox", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stardew Valley", 84.85, 37, "RPG", "Dec 14, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stardust Galaxy Warriors", 163.78, 32, "Shoot 'em up", "Sep 9, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Star Hammer: The Vanguard Prophecy", 81.20, 16, "Turn-based strategy", "Sep 1, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Starlink: Battle for Atlas", 159.81, 50, "Space combat", "Oct 16, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Star Ocean 5: Integrity and Faithlessness", 28.66, 31, "Action RPG", "Feb 25, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Star Ocean: The Last Hope Remaster", 114.30, 24, "Action RPG", "Nov 28, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Star Ocean: Second Evolution", 103.57, 20, "Action RPG", "Oct 28, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Star Trek: Bridge Crew", 230.67, 55, "Adventure", "May 30, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Star Wars: Battlefront", 142.34, 45, "Action, shooter", "Nov 18, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Star Wars Battlefront II", 100.07, 28, "Action, shooter", "Nov 17, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Starwhal: Just the Tip", 21.22, 33, "Fighting", "Mar 4, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stash: No Loot Left Behind", 130.95, 39, "RPG", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stealth Inc.", 172.04, 42, "Platform, stealth", "Aug 26, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stealth Inc. 2", 68.65, 14, "Platform, stealth", "Apr 8, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("SteamWorld Dig", 53.69, 6, "Platform", "Dec 3, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("SteamWorld Dig 2", 76.14, 53, "Platform", "Sep 26, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("SteamWorld Heist", 5.15, 34, "Adventure, platform", "Jun 8, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Steep", 23.09, 12, "Sport", "Dec 2, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Steins;Gate 0", 64.78, 9, "Visual novel", "Dec 10, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Steins;Gate Elite", 200.77, 28, "Visual novel", "Sep 20, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Steredenn", 10.84, 17, "Shooter", "Oct 28, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Steven Universe: Save the Light", 18.62, 32, "RPG", "Oct 31, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stick It to the Man!", 227.89, 8, "Platform", "Jul 16, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stifled", 109.14, 27, "Adventure, horror", "Oct 31, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stikbold! A Dodgeball Adventure", 40.40, 41, "Fighting, sport", "Apr 5, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Stories: The Path of Destinies", 27.74, 23, "Action RPG", "Apr 12, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Strafe", 170.41, 29, "First-person shooter", "May 9, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Strange Brigade", 98.30, 41, "Action-adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Street Fighter 30th Anniversary Collection", 29.89, 7, "Fighting", "May 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ultra Street Fighter IV", 141.74, 11, "Fighting", "Sep 4, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Street Fighter V", 162.41, 26, "Fighting", "Feb 16, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Street Fighter V: Arcade Edition", 246.66, 56, "Fighting", "Jan 16, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Strider", 36.49, 21, "Action-adv, platform", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Strikers Edge", 239.17, 42, "Action", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Strike Suit Zero", 238.22, 40, "Space combat", "Apr 4, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Strike Vector EX", 201.83, 42, "Action, space combat", "Aug 30, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Styx: Master of Shadows", 48.82, 12, "Stealth", "Oct 7, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Styx: Shards of Darkness", 224.87, 22, "Stealth", "Dec 14, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sublevel Zero Redux", 121.00, 55, "Shooter", "Mar 8, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Submerged", 129.92, 26, "Adventure", "Jul 12, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Subnautica", 133.53, 12, "Adventure, Survival", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Subterrain", 47.70, 54, "Action, Survival", "Jan 27, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sudden Strike 4", 25.96, 2, "Real-time strategy", "Aug 11, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Summon Night 6", 6.53, 56, "Simulation RPG", "Mar 10, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Sun and Moon", 112.39, 16, "Puzzle", "Apr 27, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sundered", 244.04, 19, "Action, metroidvania", "Aug 28, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sunless Sea: Zubmariner Edition", 232.28, 52, "Roguelike", "Aug 28, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Superbeat: Xonic", 159.91, 20, "Music, rhythm", "Jun 7, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Bomberman R", 54.03, 53, "Action, puzzle", "Jun 12, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Cloudbuilt", 42.39, 36, "Platform", "Jul 25, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Dungeon Bros", 33.35, 60, "Action", "Jun 30, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Exploding Zoo", 66.59, 47, "Puzzle", "Aug 5, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Superhot", 149.18, 6, "First-person shooter", "Jul 19, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Hydorah", 141.79, 38, "Shoot 'em up", "Dec 13, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Impossible Road", 15.10, 38, "Party, racing", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Meat Boy", 165.73, 4, "Platform", "Oct 6, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Meat Boy Forever", 34.16, 59, "Platform", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Mega Baseball", 15.43, 57, "Sport", "Apr 1, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Mega Baseball 2", 36.83, 5, "Sport", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Motherload", 22.12, 53, "Puzzle, RPG", "Nov 29, 2013");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Mutant Alien Assault", 104.87, 22, "Platform", "Jul 12, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Robot Wars OG: The Moon Dwellers", 171.11, 59, "Tactical role-playing", "Jun 30, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Robot Wars V", 171.59, 12, "Tactical RPG", "Feb 23, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Robot Wars X", 228.76, 33, "Tactical RPG", "Mar 29, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Rude Bear Resurrection", 11.64, 7, "Platform", "May 2, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Stardust Ultra", 131.34, 11, "Shoot 'em up", "Mar 12, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Star Wars", 24.48, 22, "Action", "Nov 24, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Time Force Ultra", 10.06, 39, "Shooter, side-scroller", "May 11, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Super Toy Cars", 80.66, 2, "Racing", "Jan 5, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Surge", 168.81, 17, "Action RPG", "May 16, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Surge 2", 112.93, 49, "Action RPG", "2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Surgeon Simulator", 217.21, 31, "Simulation", "Aug 13, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Surviving Mars", 136.06, 7, "Simulation, strategy", "Mar 15, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Swapper", 35.16, 34, "Platform, puzzle", "Nov 4, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Swindle", 36.48, 30, "Platform, stealth", "Jul 28, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Switch Galaxy Ultra", 223.66, 44, "Racing", "Dec 17, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sword Art Online: Fatal Bullet", 224.10, 26, "RPG, shooter", "Feb 23, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sword Art Online Re: Hollow Fragment Director's Cut", 114.34, 44, "RPG", "Nov 19, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sword Art Online: Hollow Realization", 96.13, 28, "RPG", "Oct 27, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sword Art Online: Lost Song", 249.79, 7, "RPG", "Nov 19, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Sword Coast Legends", 81.30, 50, "RPG", "Jul 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Swords of Ditto", 238.22, 16, "Action RPG", "Apr 24, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Syberia III", 40.44, 16, "Adventure", "Apr 20, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("System Shock", 102.79, 37, "Action RPG", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Table Top Racing: World Tour", 35.14, 21, "Racing", "Jul 6, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tachyon Project", 167.42, 14, "Shooter", "Aug 22, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Taiko no Tatsujin: Session de Dodon ga Don!", 55.02, 23, "Rhythm", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tales from the Borderlands", 36.29, 33, "Graphic adventure", "Nov 26, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tales of Berseria", 76.06, 13, "RPG", "Aug 18, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tales of Vesperia: Definitive Edition", 172.39, 7, "RPG", "Q4 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tales of Zestiria", 117.64, 34, "RPG", "Jul 7, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Talos Principle", 24.33, 21, "Puzzle", "Oct 13, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Team Sonic Racing", 136.39, 31, "Racing", "Q4 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tearaway Unfolded", 218.39, 48, "Platform", "Sep 8, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Technomancer", 211.56, 38, "RPG", "Jun 28, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Teenage Mutant Ninja Turtles: Mutants in Manhattan", 165.58, 18, "Fighting", "May 26, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tekken 7", 34.06, 16, "Fighting", "Jun 2, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tembo the Badass Elephant", 202.92, 51, "Platform", "Jul 21, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tennis in the Face", 72.29, 24, "Puzzle", "Dec 9, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tennis World Tour", 242.18, 27, "Sport", "May 22, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Tenth Line", 18.70, 24, "RPG", "Jun 27, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Terraria", 232.30, 25, "Action-adventure", "Nov 14, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Teslagrad", 139.56, 10, "Platform, puzzle", "Feb 18, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tesla vs Lovecraft", 144.09, 37, "Shooter", "Mar 14, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tethered", 145.12, 14, "Simulation", "Dec 22, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tetraminos", 179.89, 19, "Puzzle", "Mar 8, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tetris Effect", 18.70, 36, "Puzzle", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tetris Ultimate", 244.37, 8, "Puzzle", "Jun 10, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tharsis", 79.85, 42, "Turn-based strategy", "Jan 12, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("That's You!", 124.07, 40, "Party", "Jul 4, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Thea: The Awakening", 62.87, 42, "Turn-based strategy", "May 31, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("There Came an Echo", 194.34, 43, "Real-time strategy", "Feb 24, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Thief", 121.70, 5, "Stealth", "Jun 12, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Thief Town", 197.84, 4, "Party", "Sep 29, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Thimbleweed Park", 54.53, 58, "Point-and-click adventure", "Aug 22, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("This Is the Police", 96.65, 41, "Adventure, strategy", "Mar 22, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("This War of Mine: The Little Ones", 186.94, 26, "Survival", "Jan 29, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Thomas Was Alone", 160.40, 3, "Platform, puzzle", "Nov 25, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Thumper", 209.65, 20, "Music, rhythm", "Oct 13, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Timothy vs the Aliens", 130.30, 59, "Action, platform", "Jan 31, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tina's Toy Factory", 114.67, 30, "Puzzle", "Aug 25, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tinertia", 39.45, 51, "Platform", "Jun 20, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tiny Brains", 22.53, 9, "Puzzle", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tiny Metal", 119.46, 5, "Turn-based tactics", "Dec 21, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tiny Troopers: Joint Ops", 235.51, 38, "Shooter", "Jul 10, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Titan Attacks!", 203.90, 47, "Shooter", "Jan 14, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Titan Souls", 242.35, 10, "Action-adventure", "Apr 15, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Titanfall 2", 55.12, 22, "First-person shooter", "Oct 28, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Toby: The Secret Mine", 35.28, 47, "Action-adventure", "Jul 6, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Toki Tori 2+", 106.30, 21, "Platform, puzzle", "Feb 23, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("To Leave", 86.63, 16, "Platform", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tokyo 42", 50.28, 53, "Action", "May 31, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tokyo Xanadu eX+", 69.92, 8, "Action RPG", "Sep 8, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tomb Raider: Definitive Edition", 220.01, 39, "Action-adv, action RPG", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tom Clancy's Ghost Recon Wildlands", 193.01, 13, "Third-person shooter", "Mar 7, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tom Clancy's Rainbow Six: Siege", 230.14, 14, "First-person shooter", "Dec 10, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tom Clancy's The Division", 161.63, 48, "Action RPG, third-person shooter", "Mar 10, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tony Hawk's Pro Skater 5", 59.67, 46, "Sport", "Oct 2, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tooth and Tail", 45.96, 24, "Real-time strategy", "Sep 12, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Toren", 124.86, 24, "Adventure, puzzle", "May 14, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Torment: Tides of Numenera", 50.82, 33, "RPG", "Feb 28, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("TorqueL", 28.43, 38, "Platform, puzzle", "Dec 24, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tottemo E Mahjong Plus", 221.58, 59, "Board game", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Touhou Kobuto V: Burst Battle", 107.75, 13, "Fighting", "Sep 5, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Touhou Sōjin Engi: The Genius of Sappheiros", 160.24, 24, "Dōjin", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Touhou Sky Arena Matsuri", 90.50, 43, "Dōjin", "May 6, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Toukiden 2", 225.46, 55, "Action RPG", "Jun 30, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Toukiden: Kiwami", 182.58, 52, "Action RPG", "Aug 28, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tour de France 2018", 120.05, 48, "Sports", "Jun 28, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tower 57", 29.84, 26, "Shooter", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tower of Guns", 140.03, 29, "First-person shooter", "May 7, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("TowerFall: Ascension", 15.56, 26, "Arena combat, platform", "Jul 16, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Town of Light", 13.83, 14, "Adventure, horror", "Jun 6, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Toy Soldiers: War Chest", 151.08, 30, "Action game, tower defence", "Aug 18, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("TrackMania Turbo", 57.64, 26, "Racing", "Mar 24, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Transformers: Devastation", 56.30, 12, "Action", "Oct 9, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Transformers: Fall of Cybertron", 135.17, 51, "Third-person shooter", "Aug 9, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Transformers: Rise of the Dark Spark", 73.00, 15, "Third-person shooter", "Aug 28, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Transistor", 52.54, 26, "Action RPG", "Apr 20, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Transport Giant", 70.14, 4, "Simulation", "Jul 11, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Trials of the Blood Dragon", 170.17, 27, "Racing", "Jun 16, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Trials Fusion", 242.76, 30, "Platform, racing", "Apr 29, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Trials Rising", 184.68, 18, "Racing, platform", "Feb 12, 2019");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tricky Towers", 118.82, 23, "Party, puzzle", "Oct 5, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Trine: Enchanted Edition", 244.87, 36, "Platform, puzzle", "Dec 17, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Trine 2: Complete Story", 98.37, 49, "Platform, puzzle", "Jul 8, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Trine 3: The Artifacts of Power", 176.22, 57, "Platform, puzzle", "Dec 16, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Trivial Pursuit Live!", 42.90, 25, "Board game", "Feb 18, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tron RUN/r", 92.77, 21, "Platform", "Feb 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tropico 5", 188.89, 26, "Simulation", "Jun 25, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tropico 6", 30.14, 9, "Simulation", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("TT Isle Of Man - Ride On The Edge", 157.36, 18, "Racing", "Mar 13, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("TumbleSeed", 179.69, 33, "Action, puzzle", "May 2, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Tumblestone", 57.67, 47, "Puzzle", "Jul 27, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Turing Test", 228.81, 35, "Adventure, puzzle", "Jan 23, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Twilight Struggle", 60.05, 17, "Card & board", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Twin Robots", 83.68, 20, "Platform", "Jul 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Type: Rider", 43.62, 6, "platform", "Jul 12, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Typoman", 17.40, 5, "Platform, puzzle", "Jul 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ultimate Chicken Horse", 240.83, 22, "Platform", "Dec 12, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ultratron", 217.08, 3, "Shoot 'em up", "May 12, 2015");
